,대여소,Station,Distance
1509,경문고등학교 앞,이수,0.005254470704315345
1510,휘경2동 주민센터,외대앞,0.00801735478746822
1511,마곡13단지힐스테이트마스터 후문(1320동 앞),마곡,0.00756968364597481
1512,중곡SK아파트앞,중곡,0.0033404663228621366
1513,IBK기업은행 석수역 지점 앞,석수,0.0021785167890260157
1514,휘경119안전센터 앞,외대앞,0.005505983701251632
1515,잠실트리지움310동 옆,잠실새내,0.002987685846954722
1516,마곡13단지,송정,0.0062015992689097785
1517,문정현대아파트 교차로,경찰병원,0.004952433371471281
1518,으뜸공원,화곡,0.010150046501498622
1519,쌍문역4번출구 주변,쌍문,0.0016304214694639598
1520,창동시장입구 사거리,쌍문,0.0021507774895657026
1521,금천구청역 1번 출구,금천구청,0.0014507522785111432
1522,서울신우초등학교,신림,0.022150518526154097
1523,삼성디지털프라자관악점,신림,0.004533409055181216
1524,삼성광나루아파트 버스정류장,암사,0.003381861956209238
1525,동대문롯데캐슬아파트 앞,청량리,0.005046137069441196
1526,보문2교,보문,0.0034452334094550994
1527,푸조비즈타워 앞,건대입구,0.00928017180034093
1528,석계역 5번출구 건너편,석계,0.0012723928591813777
1529,위례포레샤인13단지,거여,0.011290576329844109
1530,서울복합물류 게이트 1,장지,0.0041047816114297
1531,해원리바파크 육교 밑,구일,0.002009387954305202
1532,난곡종점,신림,0.0218597331901352
1533,천왕이펜하우스 4단지 상가 앞,천왕,0.005936826418013657
1534,삼성동베이직하우스앞,삼성중앙,0.00414904871381879
1535,상도효성해링턴플레이스,장승배기,0.0024227126257476404
1536,온수역 북측,온수,0.0012544030207326047
1537,문정 법조단지5,문정,0.005348999168300304
1538,서울특별시 동작관악교육지원청,장승배기,0.0028172116182679507
1539,올림픽공원역 3번출구,올림픽공원,0.0003127584013159169
1540,금천구청 앞 자전거거치대,금천구청,0.002125670542290972
1541,이수역9번출구,이수,0.002094845112067165
1542,한양대후문역 부근,왕십리,0.0038494100157609045
1543,상록수아파트,일원,0.004073658453302563
1544,방배래미안 정문 앞,사당,0.004137207501543076
1545,한사랑교회 앞,양천구청,0.00701525035733124
1546,트레빌빌딩,강동,0.00318192054778163
1547,동작구민 체육센터,보라매,0.006639746518066342
1548,답십리역 8번출구 앞,답십리,0.0017928221539274486
1549,경서농협 버스정류장(우리은행신정동지점방향),신정,0.00368431425592066
1550,신정네거리역,신정네거리,0.0021467249125120087
1551,천왕연지타운2단지 앞,천왕,0.00834978062154019
1552,개봉역2번출구 B,개봉,0.001316677259473078
1553,JK장평타워,낙성대,0.0017285597681578866
1554,방화사거리 마을버스 버스정류장,방화,0.003916586368619299
1555,신림푸르지오아파트,신대방,0.007750665976577114
1556,마곡9단지 907동앞,마곡,0.006284617299400573
1557,목동11단지 아파트,양천구청,0.006881157826075679
1558,용마문화복지센터,면목,0.008540879448499716
1559,삼일수영장 앞,남성,0.0040036880368423625
1560,동서울우편집중국 앞,구의,0.002772388009449767
1561,한남초교 앞 보도육교,한강진,0.0028020409625194396
1562,신한은행,구로디지털단지,0.004147897606316945
1563,석촌호수교차로 (송파나루근린공원 앞),석촌,0.004809283090402229
1564,미성동 신림체육센터,신대방,0.007356062623179586
1565,금호 어울림 아파트 앞,성수,0.004839825629337318
1566,사랑의병원,서울대입구,0.0045558644756463155
1567,선릉역3번출구,선릉,0.000498957585870953
1568,마곡역1번출구,마곡,0.0013057274397304487
1569,금천폭포공원 앞,석수,0.011913765478762417
1570,신도림2차e편한세상아파트 203동 앞,구로,0.002216388478945533
1571,천주교 대치 2동 교회 옆,학여울,0.005775863726425809
1572,오솔길공원,까치산,0.013834329139078144
1573,응봉현대아파트 정류소,응봉,0.004310375130243696
1574,몽촌토성역 1번출구 옆,몽촌토성,0.0018417652032796132
1575,구로구배드민턴실내체육관 앞,천왕,0.008138603364187402
1576,마곡수명산파크7단지 710동 앞,마곡,0.012520213838892534
1577,은천초등학교 육교,봉천,0.0041278550773520325
1578,계남공원 입구 주출입구 좌측,양천구청,0.008593251650118051
1579,시흥4동주민센터 앞,금천구청,0.012401270719067324
1580,항동지구 6단지 602동 앞,역곡,0.011548052208951175
1581,정릉도서관 앞,정릉,0.0035246918153006993
1582,KT&G 관악지점,봉천,0.005931943487162358
1583,천호역4번출구(현대백화점),천호,0.0007244049992212962
1584,송파중학교 정문,개롱,0.004865628541329099
1585,강서수산물도매시장,마곡,0.01007185453381909
1586,신방화역환승주차장,신방화,0.0016928195139557407
1587,대모산입구역 7번 출구 앞,대모산입구,0.0012429988063112508
1588,서울천호동우체국,천호,0.0032084635218333226
1589,오리로와 서해안도로 교차로 앞,천왕,0.0029608703799421797
1590,7호선 이수역7번출구,이수,0.0016664787367322797
1591,신설동역 10번출구 앞,신설동,0.0016191990773720656
1592,강서세무서 앞,마곡,0.0048691535536309945
1593,한성대입구역6번출구 뒤,한성대입구,0.0003187233378628598
1594,우장산동 가곡어린이공원앞,발산,0.0031473839140617028
1595,신월6차보람아파트 앞,까치산,0.012017562684286524
1596,세종그랑시아 앞(102동),목동,0.012359931548455069
1597,잠실3거리(갤러리아팰리스),잠실새내,0.007302066286335894
1598,면목도시개발아파트 1동 앞,용마산,0.00011156716542831742
1599,낙성대입구삼거리,낙성대,0.004499557049294668
1600,송파역 4번출구,송파,0.0007559364180327224
1601,삼환로즈빌아파트 105동 옆,개봉,0.002684803784431198
1602,대청역 1번출구  뒤,대청,0.000493453171125479
1603,대학동 고시촌,봉천,0.012328742971285738
1604,독산3동주민센터 앞,구로디지털단지,0.010381274042828934
1605,한신코아 앞,금천구청,0.00576557102725919
1606,은천교회,신림,0.004814893053392107
1607,일원에코파크 앞(개포로 방면),대청,0.00735953820194797
1608,건대병원후문,건대입구,0.0024817336786053003
1609,메이퀸웨딩컨벤션 앞,독산,0.010511066802793118
1610,영동대교 북단,뚝섬유원지,0.00783659405099075
1611,안천중학교,독산,0.0076562573562837
1612,고려대학교 2번출구,고려대,0.00022946603234112089
1613,대치역 7번출구,대치,0.0008878889049803071
1614,아산병원 기숙사 부근,잠실나루,0.006701164619910291
1615,가락시장역 2번 출구,가락시장,0.00032363893464111977
1616,수유역2번출구,수유,0.00018857614083878378
1617,마곡힐스테이트 정문,신방화,0.0026799267298936395
1618,낙성대공원,낙성대,0.0071903764941744774
1619,신방화역 8번출구,신방화,0.00040566234728539304
1620,스타즈호텔독산 빌딩 앞,금천구청,0.006759898957008443
1621,독산역 1번출구 앞 자전거보관소,독산,0.0010351867532582518
1622,문정 법조단지10,장지,0.001202234145913614
1623,송정역 1번출구,송정,0.0013199469060731898
1624,잣절보도육교 아래,오류동,0.012340780882597381
1625,미림여고입구 교차로,신림,0.012467464877932414
1626,양천해누리체육공원,양천구청,0.00804053456804534
1627,송파여성문화회관 앞,석촌,0.0027643293603388606
1628,곰달래사거리,까치산,0.008546631916981656
1629,신정6동 주민센터 인근,양천구청,0.005144305953467494
1630,마장역 4번출구,마장,0.0014384474214880416
1631,풍납토성 서성벽터A,강동구청,0.009276457996534959
1632,금원빌딩 앞,청담,0.005818302046205814
1633,"강일중,선사고 버스정류장(신암중학교 방면)",명일,0.007523565242800249
1634,대모산입구역 2번출구 앞,대모산입구,0.001024409813938809
1635,노량진근린공원,대방,0.006872669241746249
1636,대림동현대2차 201동 앞,신도림,0.00625542749301903
1637,신동아럭스빌아파트 앞,방배,0.007305928818185768
1638,흑석한강푸르지오(110동),흑석,0.005745977914505652
1639,대림우성2차아파트,대림,0.004908486458200068
1640,빅마켓 금천점 앞,독산,0.006855743841488929
1641,LG유플러스 (방배사옥),방배,0.007302272346294851
1642,양재이스타빌 앞,매봉,0.006007058227825155
1643,잠실 자전거 수리센터 앞,잠실,0.0026475708187714796
1644,양재근린공원,양재시민의숲,0.004009370866165366
1645,"마곡역4,5번출구",마곡,0.0019297634725849362
1646,천일초교 사거리,암사,0.007538919435170495
1647,비전교회 앞,어린이대공원,0.006555310505437812
1648,발산역 8번 출구,발산,0.0009169078839212938
1649,CJ오쇼핑앞,남태령,0.004829303064623961
1650,돈암성당 옆,성신여대입구,0.0023590190385796776
1651,롯데캐슬2차 마을버스 정류장(18804) 뒤편,금천구청,0.00185865254729875
1652,사당새마을금고,남성,0.003981112506193032
1653,강일리버파크 7~11단지,상일동,0.01427669515995828
1654,송파지역자활센터 뒤,강동구청,0.007470000121027636
1655,삼성중앙역·플래티넘아파트 정류소,삼성중앙,0.0017541691589421106
1656,송파나루역 4번 출구옆,석촌,0.007009327139763784
1657,홈플러스 상봉점 앞,망우,0.0012745245307926797
1658,한티역 롯데백화점 앞,한티,0.0007066856347814121
1659,농수산식품공사 (강서지사),마곡,0.011481876371987306
1660,신방화역 6번출구,신방화,0.0006491732200236974
1661,반포미도2차아파트 옆,고속터미널,0.002258145425452665
1662,서울디지털운동장 앞,가산디지털단지,0.00473248707336121
1663,관악우체국 교차로,신림,0.004720703217549797
1664,성신여대입구 교차로,성신여대입구,0.0038732210674787063
1665,신명초교입구 교차로,굽은다리,0.00619704596230614
1666,구의문주차장 앞,아차산,0.008186764612900743
1667,풍납현대아파트쉼터,강동구청,0.0008050513524687176
1668,아차산역4번출구,아차산,0.0007953272389042758
1669,광진경찰서,구의,0.005741856667005448
1670,마곡메가박스 앞,발산,0.00276591661588311
1671,삼호물산버스정류장(23370) 옆,매봉,0.009572330398684855
1672,굽은다리역,굽은다리,0.0001893761484473115
1673,역삼월드메르디앙아파트 앞,역삼,0.008942435350817013
1674,몽촌토성역 3번 출구,몽촌토성,0.00033208781971799016
1675,은마아파트 입구 사거리,대치,0.0046565875197907445
1676,김포공항교차로,개화산,0.0049628579185765215
1677,호돌이상가,가락시장,0.007642411126244507
1678,개포고등학교 정문앞,구룡,0.0020451349871401406
1679,송파 글마루 도서관,장지,0.004513960750654015
1680,KT관악지점,봉천,0.005347331254265831
1681,목동아파트 8단지 상가동 앞,목동,0.006874909396029204
1682,화양사거리,어린이대공원,0.006782477578168651
1683,송이공원,송파,0.006717571202359344
1684,마곡역 교차로(2번출구),마곡,0.0012457960748055422
1685,헬리오시티 112동 앞,수서,0.00783088417771186
1686,창포원 남쪽 입구,도봉산,0.0028721410310902106
1687,개포동역 사거리,개포동,0.0005877496763852714
1688,화양 APT(횡단보도 옆),건대입구,0.006052643532301777
1689,은천교회 앞,신대방,0.00831203701742555
1690,서울대입구역 마에스트로,서울대입구,0.00209549862799877
1691,낙성대역 5번출구,낙성대,0.001100756569082774
1692,프라자 아파트 앞,길동,0.008029139946010127
1693,극동늘푸른아파트,태릉입구,0.0034743480786504416
1694,신봉천주유소,낙성대,0.0053268242428259095
1695,오류동 다숲오피스텔 앞,오류동,0.004177555289966704
1696,마곡엠밸리6_7단지 마곡중학교,신방화,0.005228181683240898
1697,혜명양로원 담장 옆,금천구청,0.01979769256601765
1698,영락고등학교,봉천,0.005995636806259727
1699,상신정비공업 앞,금천구청,0.0056612861453755195
1700,세곡사거리 대왕파출소 앞,복정,0.019516800810162452
1701,상림마을 롯데캐슬2단지 옆,지축,0.01008869294902223
1702,수명산파크 4단지 411동 앞,마곡,0.008848191640084017
1703,마곡9단지 910동 상가앞,송정,0.004823421225927181
1704,천왕이펜하우스3단지 앞,천왕,0.004401973350997861
1705,상계근린공원 운동장 앞,방학,0.006862018594712837
1706,국립항공박물관,송정,0.00508095473340699
1707,강서아동복지센터,방화,0.007365748969948426
1708,홈플러스 금천점 앞,독산,0.008344066002855836
1709,KC 대학교,증미,0.012464460162909776
1710,광진청소년수련관,광나루,0.002848472041927173
1711,독산동 현대홈타운 금천과선교 앞,독산,0.005084982147712345
1712,용마산역 1번출구,용마산,0.0006781798209936935
1713,금천현대홈타운 후문 서부샛길,독산,0.005276982372304352
1714,연의근린공원 건너편,신정네거리,0.019013749328427917
1715,말미사거리,독산,0.00823764996398129
1716,아망떼마곡전시장,발산,0.004740202989613306
1717,양천공영차고지,오류동,0.016830589081026973
1718,수궁동 성당 주변,온수,0.007864787353080799
1719,마곡역4번출구,마곡,0.00217306997773806
1720,벽산 디지털밸리 5차,가산디지털단지,0.005682367693142422
1721,LG 사이언스파크,마곡,0.003092319580533279
1722,롯데캐슬골드파크1차 서문,금천구청,0.00499512262112232
1723,공항시장역 2번출구 뒤,공항시장,0.0001631206734185026
1724,공항시장역 4번출구,공항시장,0.0004250740871896086
1725,송정중학교,송정,0.00765759640956941
1726,롯데캐슬골드파크1차 동문,금천구청,0.00499060959928868
1727,제니스스포츠 앞,구일,0.007768156199923567
1728,혜명양로원 담장 옆(2),금천구청,0.020121612578595703
1729,서울 시흥동우체국 앞,금천구청,0.007413314191382845
1730,금천구청앞(M빌딩),금천구청,0.0025729859066186333
1731,문정법조단지12,가락시장,0.00700712940018228
1732,도원맨션,봉천,0.0030409027084924963
1733,구로1동우체국 앞,구일,0.005585457340271551
1734,독산역1번출구 옆,독산,0.00048334545244426813
1735,롯데 R&D 센터,마곡나루,0.0037944961266098785
1736,건국대학교 정문 앞,어린이대공원,0.0018356331795720147
1737,관악구민체육센터,낙성대,0.005454968687563751
1738,참새공원(백곡경노당),오류동,0.010662025605381964
1739,보아스아파트 앞,까치산,0.01116151725114271
1740,장지역 1번출구,장지,0.0010217645582507495
1741,목양전원교회 앞 로터리,온수,0.00845397621778859
1742,현대6차아파트 101동 옆,오류동,0.014621969423641992
1743,방아다리어린이공원,화곡,0.011794070141936421
1744,성보하이드로빌딩,까치산,0.013852791890967995
1745,등촌2동주민센터,등촌,0.009650496139391156
1746,전농삼성아파트,회기,0.008451805217396502
1747,전농사거리 교통섬,청량리,0.01125145636146075
1748,낙성대역 3번출구 뒤,낙성대,0.00031442629039303706
1749,영어마을 관악캠프,낙성대,0.00722102393725067
1750,서울디자인직업전문학교 앞,독산,0.008844247143378723
1751,독산역 롯데캐슬 104동 앞,독산,0.004902834325263981
1752,코오롱테크노밸리,가산디지털단지,0.00412688706626205
1753,강남구 도시관리공단,청담,0.0031105657554378343
1754,위너스 스포츠클럽 골프연습장옆,금천구청,0.0067462473480830905
1755,산호시티빌 옆,금천구청,0.005642683493367448
1756,당고개입구 오거리,상계,0.003464883057991337
1757,위례22단지 2208동 다리앞,장지,0.011947780190549899
1758,구립양천어르신요양센터,까치울,0.017473763458568176
1759,서울남부출입국관리소,마곡,0.004619599017499472
1760,도봉구청 정문앞,방학,0.0028273595074077926
1761,KEB은행 고대점,안암,0.002601748089743894
1762,공항중학교 버스정류장,송정,0.004128398687823395
1763,용답토속공원 앞,답십리,0.00516116578808574
1764,마곡수명산파크5-6단지,우장산,0.009616082059141095
1765,마곡13단지 정문 앞,마곡,0.005745532877803187
1766,궁동생태공원,온수,0.011141375831601111
1767,성동세무서 부근,성수,0.007484666750912081
1768,마곡역교차로,마곡,0.0021582068973126285
1769,오금공원사거리2,오금,0.005346465979967582
1770,방화근린공원,방화,0.004178015304709344
1771,양재역 3번출구 주변,양재,0.0011539479234828776
1772,상봉역 2번 출구,상봉,0.0008680374344220938
1773,래미안월곡아파트 입구,미아사거리,0.007925098135220392
1774,신이문역 2번출구,신이문,0.0010119048415773782
1775,군자역 7번출구 베스트샵 앞,군자,0.0014129597208936352
1776,잠실근린공원,잠실새내,0.006360651394391353
1777,천호역 10번 출구 앞,천호,0.000791196570078543
1778,올림픽공원역 1번출구 앞,올림픽공원,0.0008483752716908722
1779,그룹한빌딩옆,내방,0.00448165092015011
1780,신당 래미안 버스정류장,상왕십리,0.006131109122501355
1781,송파파인타운 10단지 1005동,장지,0.005937872891869183
1782,신금호역 2번출구 앞,신금호,0.0006856030107900053
1783,총신대 앞(육교),남성,0.005957604961089371
1784,성수아이에스비즈타워 앞,성수,0.003800533116567801
1785,세화고등학교,구반포,0.0042022400172821205
1786,서남병원 후문,오류동,0.021292933236645994
1787,항동지구 2단지 202동 앞,역곡,0.01128532908991722
1788,신정숲속마을아파트,오류동,0.014416444569823043
1789,광진광장 교통섬,어린이대공원,0.002034658115991573
1790,문정 법조단지4,문정,0.006582550058565833
1791,동산어린이공원 앞,월곡,0.008089714249129158
1792,4837 양원지구 힐데스하임 앞,양원,0.0008209735040812826
1793,문정법조단지13,가락시장,0.006949810824482913
1794,양원역 2번출구,양원,0.00032797458743972764
1795,동원초등학교 정문 앞,양원,0.0034515382588653147
1796,항동지구 3단지 311동 앞,역곡,0.013818236800758091
1797,양서중학교 옆,화곡,0.013491879818929
1798,공항신성빌딩 앞,송정,0.0011063764260534135
1799,항동프라자,온수,0.012442468183597557
1800,석촌역 2번출구,석촌,0.0009193136203110284
1801,창동주공17단지 상가앞,녹천,0.0021093901986163743
1802,영희초교 사거리(래미안개포루체하임),대청,0.0029011012564178797
1803,송리단길,석촌,0.005053722158263422
1804,석촌고분역 4번출구,석촌,0.010980309401305519
1805,국립국악원 앞,남부터미널,0.010062360030933202
1806,가락현대 1차 11동 앞,경찰병원,0.004922086374731505
1807,바우뫼문화복지회관,양재시민의숲,0.011735391837078028
1808,SC제일은행 양재동지점 앞,양재,0.002167745368464145
1809,양재역 8번출구 앞,양재,0.002397942518587218
1810,성내삼성아파트,강동구청,0.006648241357846629
1811,잠실나루역 (2번 출구 쪽),잠실나루,0.0004997466339220653
1812,한내근린공원 북측,공릉,0.0047906765595869625
1813,백석예술대학교 제3캠퍼스 앞,방배,0.008019087236084216
1814,구로자원순환센터,온수,0.010032797077695114
1815,항동지구 1단지 105동 앞,역곡,0.011272176195875543
1816,봉화산역 5번출구 뒤,봉화산,0.001126817982468059
1817,강일 다솜 어린이 공원,상일동,0.014580103206514193
1818,천동초교 삼거리,길동,0.004542903290585057
1819,강남세브란스교차로  래미안그레이튼 104동 앞,한티,0.005768669800748209
1820,공항초등학교건너편,마곡,0.005566423793968877
1821,가락시장역 3번 출구,가락시장,0.0007273938633291365
1822,마곡 공공청사,마곡,0.002587523315856096
1823,중화빌딩 앞 (동부시장),중랑,0.000810575902004661
1824,상계역(4번출구),상계,0.001066099278914847
1825,방배래미안아트힐 101동앞,방배,0.009259397624408354
1826,항동지구 4단지 입구,온수,0.010135568107542856
1827,다이소 삼양시장점,삼양,0.003044763170191468
1828,군자지하보도 앞,군자,0.0064897845883618134
1829,신진빌라,화곡,0.012167886775840388
1830,신봉천주유소,낙성대,0.0056228389293724364
1831,서울안천초등학교 옆,금천구청,0.005036178652983503
1832,동인오피스텔 건너편 소공원,오류동,0.004496887340438705
1833,산기슭공원 앞,금천구청,0.01502107717770231
1834,항동지구 3단지 302동 앞,온수,0.013054967441339367
1835,면목역 3번출구,면목,0.00039193678112753896
1836,건국대학교 과학관(이과대) 앞,구의,0.00738610062014089
1837,명칭변경(면목2동 사거리),면목,0.007753143109363912
1838,동선아파트 앞,오류동,0.006330418829131073
1839,독산2동주민센터 앞,금천구청,0.0121996179104223
1840,석계역 4번출구 뒤,석계,0.001150487317450342
1841,강일역 4번출구,상일동,0.008730812359468201
1842,하계 어린이 공원,하계,0.004589523681708843
1843,마곡중학교 후문,신방화,0.005128898309783705
1844,항동지구 11단지 1103동 앞,역곡,0.01370023035947586
1845,마곡수명산파크 209동 건너편,마곡,0.00494932882758863
1846,신설동역8번출구,신설동,0.0017865970984962767
1847,선잠단지 앞,한성대입구,0.00865214676367368
1848,행당동 삼부APT후문,왕십리,0.002360171877745165
1849,도선동 주민센터 앞,상왕십리,0.004918816142557542
1850,상왕십리역 4번 출구 앞,상왕십리,0.0010851715444645347
1851,창신두산아파트,동묘앞,0.0027361526510955156
1852,청량차도 육교 밑,청량리,0.00641767751658506
1853,홍익중고 입구,한성대입구,0.00601872221987377
1854,이화공영주차장,동대문,0.006658616659066729
1855,북서울 꿈의숲 서문,미아사거리,0.012185297889412292
1856,청량리역 4번 5번출구 사이,청량리,0.0010360623774829118
1857,커핀그루나루,성신여대입구,0.005012198048014826
1858,서울특별시 동부교육지원청(육교),청량리,0.009544664792422705
1859,성신여대입구역 3번출구 앞,성신여대입구,0.0002828215472687658
1860,성북쉼터 앞,한성대입구,0.00927353333421928
1861,한국과학기술연구원 중문,월곡,0.005163070884045288
1862,마장동 금호어울림APT앞,마장,0.0029198580466426416
1863,국민은행 종암동지점 앞,고려대,0.0028050494089068086
1864,서울특별시 중부교육지원청,종로5가,0.0010578696609745196
1865,창신역2번 출구,창신,0.0003723065737978487
1866,서울북부광역등기국,창동,0.003477160476609264
1867,송천동 주민센터,삼양사거리,0.004810004954972464
1868,강동역3번출구,강동,0.0007263374990177366
1869,신성교회 앞,미아사거리,0.004269633561848694
1870,양지사거리(센트라스APT 115동앞),상왕십리,0.0024725135363921863
1871,성북제일새마을금고 본점 앞,길음,0.0026594459043397796
1872,삼양사거리역,삼양사거리,0.00011641000858445076
1873,왕십리KCC스위첸아파트,행당,0.004307146808746116
1874,상왕십리역 6번 출입구,상왕십리,0.0004851325411728222
1875,삼각산아이원아파트(105동 옆),삼양사거리,0.006590723531971343
1876,석관동주민센터 앞,석계,0.004887154378727459
1877,대광고등학교,신설동,0.003613207167067439
1878,장안동근린공원 입구,용마산,0.015338707668265807
1879,동해문화예술관앞,광운대,0.005824274700996763
1880,마장동 주민센터,마장,0.002427122813045985
1881,상월곡역 3번출구,상월곡,0.0023940969827707776
1882,복자사랑 피정의 집,한성대입구,0.012580027678004473
1883,등나무 근린공원(시립북서울미술관 앞),하계,0.003909012043330511
1884,정릉역,정릉,0.0002983386667885552
1885,상월곡역 4번출구,상월곡,0.0009443677237108006
1886,미아동 한국전력공사,미아,0.003670688808597214
1887,월계2교 버스정류장 앞,광운대,0.011635265988909347
1888,효성인텔리안 앞,수유,0.002940704082377618
1889,3645 구역삼세무서 교차로,역삼,0.006120065394658995
1890,꿈의숲 롯데캐슬,미아사거리,0.008178309774632157
1891,강북구청 사거리 버스정류소 앞,수유,0.002732416282716163
1892,상월곡역 1번출구,상월곡,0.0012135870325544913
1893,영휘원 교차로,고려대,0.007581865275522544
1894,광나루안전체험관,어린이대공원,0.003908426409684145
1895,강북구청사거리(던킨도너츠 앞),수유,0.0018940696989168328
1896,태양중앙교회 앞,방학,0.012074356663880298
1897,답십리 래미안엘파인아파트 입구,장한평,0.015147898977135185
1898,석관래미안아트리치,돌곶이,0.006600756934239997
1899,길음래미안아파트817동 상가 앞,길음,0.005128720950447363
1900,휘경1동주민센터 앞,외대앞,0.003785899671158422
1901,청량리역 2번출구,청량리,0.0032581574797120724
1902,장안동위더스빌옆,장한평,0.0057012551328970255
1903,동대문중학교 옆,답십리,0.008185482350454694
1904,중랑역 1번 출구(중화문화복지센터),중랑,0.0011650993640153098
1905,고덕역 5번출구,고덕,0.00044901929847057686
1906,동양엔파트 앞,중랑,0.001489807987607909
1907,꿈마루어린이도서관 앞,회기,0.0029293821320624876
1908,새솔초등학교,신내,0.007371879320301114
1909,드래곤타워 앞,수유,0.005721733110909168
1910,길음역 3번출구 뒤,길음,0.0004174273153580408
1911,전농SK아파트 앞,회기,0.012287420512520995
1912,청계한신휴플러스앞 삼거리,신답,0.0028186908178940073
1913,배봉초교 교차로,회기,0.014405591326711964
1914,용마복지센터 앞,면목,0.008004478921884979
1915,금란주차장 앞,양원,0.00858099597439325
1916,북한산보국문역,북한산보국문,0.00029798931206426215
1917,만해공원,한성대입구,0.015128181362490181
1918,고려사대부속중고 건너편,북한산보국문,0.007249705028878364
1919,이디야 커피 수유역점 앞,수유,0.0015666916615814685
1920,롯데리아 개포점앞,구룡,0.005042069354040108
1921,구룡마을 입구 (래미안블레스티지 아파트),구룡,0.007281548373640337
1922,용신동주민센터,용두,0.002052910094493493
1923,돈암삼성풍림아파트,길음,0.006757501382177684
1924,돌곶이역 앞,돌곶이,0.0013982993766959496
1925,대광빌딩,신설동,0.002666811828794629
1926,청솔우성아파트 앞,답십리,0.008971864542561698
1927,망우역 2번 출구,망우,0.0007308327329886144
1928,일신초등학교 옆,월곡,0.0025007141699933265
1929,석계역 문화광장 내 자전거 보관소,석계,0.0011640283365864335
1930,신금호파크자이APT앞,신금호,0.0016521030370092546
1931,래미안 구의파크 스위트,아차산,0.00669079227670324
1932,금호어울림센터힐 내,길음,0.002982250475122378
1933,동대문중 교차로,답십리,0.0063618927316019406
1934,월곡역 입구 육교 밑,월곡,0.0020032842615169935
1935,도봉구민회관,쌍문,0.006964656741573277
1936,어린이회관,어린이대공원,0.003929485955645815
1937,장곡초등학교 앞,돌곶이,0.010564150121566765
1938,상봉역 3번출구,상봉,0.0014971134244288133
1939,신내동 벽산아파트 후문 앞,양원,0.008212543306425828
1940,장안중학교,중화,0.0026915849085805232
1941,광운대학교 중앙도서관,광운대,0.004886320783847824
1942,중랑구청,망우,0.006637437720716807
1943,휘경여중고삼거리,회기,0.012040936849143405
1944,문정 법조단지8,문정,0.00433449517094115
1945,중랑공영차고지 옆,신내,0.0019478304437483551
1946,선정릉 디캠프(DCAMP)앞,선정릉,0.0034101575838138627
1947,광나루역 3번 출구,광나루,0.0008391014672815135
1948,동대문구 보건소,용두,0.0023633932237553993
1949,서울시립대 정보기술관,회기,0.0072890544658400095
1950,답십리초등학교 옆 공원,답십리,0.00436765286587415
1951,코스트코 상봉점,망우,0.003070297007401754
1952,창원초등학교 교차로,창동,0.006118342581112298
1953,공릉역3번출구,공릉,0.0007474515142039897
1954,성실교회,수유,0.003455078320918858
1955,동양쇼핑 정류소 앞,태릉입구,0.00427596021695181
1956,강북문화예술회관,가오리,0.0036974913133693706
1957,세종대왕기념관 교차로,고려대,0.0063035267229075
1958,종암사거리 분수대,길음,0.00822687430315498
1959,삼양역,삼양,0.0006421098318106239
1960,삼육대 입구,갈매,0.008129440364695812
1961,송천센트레빌,미아사거리,0.0051886155516356666
1962,구의3동주민센터,강변,0.003726726541480442
1963,구의역 리버비스타 오피스텔,구의,0.003267223558978475
1964,명칭변경(중랑구 중소기업 창업센터),중화,0.003992867930758805
1965,장위뉴타운 꿈에 숲 코오롱 하늘채 앞,상월곡,0.013845892983292408
1966,동일로 지하차도,중랑,0.003934963442407173
1967,광진구청 앞,구의,0.0037919107051715114
1968,래미안장위포레카운티(102동),돌곶이,0.00891832633358939
1969,어린이대공원역6번출구,어린이대공원,0.002667662326991159
1970,명칭변경(망우지구대),망우,0.004546856915812147
1971,상봉터미널2,망우,0.0025043033715725026
1972,동부시장 북문 앞,중랑,0.001124874138557136
1973,우이초등학교 후문 옆,가오리,0.0032363211201148078
1974,망우역 1번출구,망우,0.0011338016643528217
1975,서울숲 IT캐슬,한양대,0.0045187384682453
1976,면목 홈플러스 2,사가정,0.006387721484710008
1977,월계2교 교차로,광운대,0.01263157713353263
1978,창동역 2번출구,창동,0.0007492449196494472
1979,번동 두산위브 101동 옆,수유,0.006685564617897835
1980,대한병원앞,수유,0.0036663848734369464
1981,도봉제1교,도봉,0.004797955369572388
1982,북서울교회 버스정류소 앞,솔밭공원,0.001294066041929323
1983,광진메디칼 앞,어린이대공원,0.005305903403401816
1984,SK telecom(수유직영점) 앞,가오리,0.0015191395460566021
1985,엘웨딩,강동,0.004190762771861012
1986,송중초등학교 옆,미아사거리,0.003435730929275754
1987,고려사대부속중고 정문,북한산보국문,0.006583996384016602
1988,성북청소년문화의집,북한산보국문,0.0034113473734692723
1989,e 편한세상 보문아파트 내,보문,0.0026809195426954827
1990,이문대성유니드아파트 앞,신이문,0.0039270242835648585
1991,외대앞역 교차로,외대앞,0.002005171009889339
1992,쌍문역 1번 출구(양산부인과 빌딩),쌍문,0.0013806317475958854
1993,이문동 쌍용아파트 정문,신이문,0.002605605749845251
1994,중랑구민회관,용마산,0.0017733744844412262
1995,화랑대역 2번출구 앞,화랑대,0.0010913729938052425
1996,노원 을지대학교 병원,하계,0.001733756244589552
1997,미아역 1번 출구 뒤,미아,0.0006684144134347423
1998,경춘선 숲길,태릉입구,0.004714638525118082
1999,방학동학마을도서관,북한산우이,0.014966692545120642
