산업,산업2,광고제목,광고부제목,날짜,링크
정보통신,휴대폰/통신기기,삼성 갤럭시 Z 폴드3,노트Z 언박싱 '어때요 참 좋죠?',2021.10.07,https://play.tvcf.co.kr/845291
정보통신,휴대폰/통신기기,삼성 갤럭시 Z 폴드3,Z Fold3 언박싱 'Zl피Zl기 생활꿀팁',2021.10.07,https://play.tvcf.co.kr/845289
정보통신,휴대폰/통신기기,아이폰 13 Pro,할리우드가 손안에,2021.10.02,https://play.tvcf.co.kr/844871
정보통신,휴대폰/통신기기,삼성전자,TEAM SAMSUNG_쿠킹,2021.09.27,https://play.tvcf.co.kr/843682
정보통신,휴대폰/통신기기,삼성 갤럭시 Z 폴드3,나를 새로 활짝_와락,2021.09.27,https://play.tvcf.co.kr/843753
정보통신,휴대폰/통신기기,삼성전자,TEAM SAMSUNG_에너지,2021.09.27,https://play.tvcf.co.kr/843752
정보통신,휴대폰/통신기기,삼성전자,TEAM SAMSUNG,2021.09.23,https://play.tvcf.co.kr/843137
정보통신,휴대폰/통신기기,삼성전자,TEAM SAMSUNG_펫케어,2021.09.23,https://play.tvcf.co.kr/843136
정보통신,휴대폰/통신기기,삼성전자,TEAM SAMSUNG_시네마,2021.09.23,https://play.tvcf.co.kr/843134
정보통신,휴대폰/통신기기,삼성전자,TEAM SAMSUNG_종합,2021.09.23,https://play.tvcf.co.kr/843132
정보통신,휴대폰/통신기기,삼성 갤럭시 Z 플립3,나를. 새로. 활짝. - 반짝반짝,2021.09.13,https://play.tvcf.co.kr/842437
정보통신,휴대폰/통신기기,삼성 갤럭시 워치4,Samsung Unpacked_Opening Film_Galaxy Watch4,2021.09.10,https://play.tvcf.co.kr/842296
정보통신,휴대폰/통신기기,에스앤아이코퍼레이션,쉽고 빠른 편리한 주차 엣스퍼트주차,2021.09.08,https://play.tvcf.co.kr/841973
정보통신,휴대폰/통신기기,삼성 갤럭시 Z 폴드3 I 플립3,FLIP IT,2021.09.08,https://play.tvcf.co.kr/841753
정보통신,휴대폰/통신기기,삼성 갤럭시 Z 폴드3 | 플립3,리얼 마케팅 쇼 Ep. 6,2021.09.02,https://play.tvcf.co.kr/841135
정보통신,휴대폰/통신기기,삼성 갤럭시 Z 폴드3 | 플립3,리얼 마케팅 쇼 Ep. 5,2021.09.02,https://play.tvcf.co.kr/841134
정보통신,인터넷통신서비스,디즈니플러스,프레이,2022.08.07,https://play.tvcf.co.kr/881679
정보통신,인터넷통신서비스,애플TV 플러스,럭,2022.07.28,https://play.tvcf.co.kr/880822
정보통신,인터넷통신서비스,DIGICO KT,KT AI통화비서,2022.07.19,https://play.tvcf.co.kr/880010
정보통신,인터넷통신서비스,DIGICO KT,KT 잘나가게,2022.07.19,https://play.tvcf.co.kr/880008
정보통신,인터넷통신서비스,KT 알파,trailer film,2022.07.14,https://play.tvcf.co.kr/879430
정보통신,인터넷통신서비스,SK브로드밴드 B tv,CATV 요금제 기남방송,2022.07.04,https://play.tvcf.co.kr/878210
정보통신,인터넷통신서비스,SK브로드밴드 B tv,CATV 요금제 우리동네,2022.07.04,https://play.tvcf.co.kr/878209
정보통신,인터넷통신서비스,넷플릭스,블랙의 신부,2022.07.02,https://play.tvcf.co.kr/878143
정보통신,인터넷통신서비스,애플TV 플러스,여기가 SF맛집,2022.07.02,https://play.tvcf.co.kr/878145
정보통신,인터넷통신서비스,KT olleh TV 키즈랜드,"육아 고민에 대한 오은영의 금쪽 솔루션, 키즈랜드",2022.06.21,https://play.tvcf.co.kr/875865
정보통신,인터넷통신서비스,디즈니플러스,"모든 장르에 진심, 디즈니플러스_STAR 하이라이트",2022.06.19,https://play.tvcf.co.kr/875596
정보통신,인터넷통신서비스,넷플릭스,종이의 집 공동경제구역,2022.06.15,https://play.tvcf.co.kr/874868
정보통신,인터넷통신서비스,DIGICO KT,KT AI 보이스피싱차단솔루션,2022.06.13,https://play.tvcf.co.kr/874921
정보통신,인터넷통신서비스,디즈니플러스,"모든 장르에 진심, 디즈니플러스_스릴러&액션",2022.06.10,https://play.tvcf.co.kr/874652
정보통신,인터넷통신서비스,디즈니플러스,"모든 장르에 진심, 디즈니플러스_스릴러&액션",2022.06.07,https://play.tvcf.co.kr/874041
정보통신,인터넷통신서비스,DIGICO KT,서하엄마의 방역요정,2022.06.07,https://play.tvcf.co.kr/874021
정보통신,인터넷통신서비스,디즈니플러스,오비완 케노비,2022.05.30,https://play.tvcf.co.kr/872424
정보통신,인터넷통신서비스,디즈니플러스,미즈 마블,2022.05.30,https://play.tvcf.co.kr/872773
정보통신,인터넷통신서비스,SK브로드밴드 B tv,ZEM키즈 오늘의 학습,2022.05.24,https://play.tvcf.co.kr/872519
정보통신,인터넷통신서비스,디즈니플러스,모든장르에 진심,2022.05.22,https://play.tvcf.co.kr/872414
정보통신,인터넷통신서비스,LG유플러스 아이들나라,워크지,2022.05.13,https://play.tvcf.co.kr/871219
정보통신,인터넷통신서비스,배민로봇 딜리,광화문 직장인,2022.05.12,https://play.tvcf.co.kr/871038
정보통신,인터넷통신서비스,배민로봇 딜리,영등포 초보엄마,2022.05.12,https://play.tvcf.co.kr/871034
정보통신,인터넷통신서비스,DIGICO KT,AI비서팩_식당,2022.05.09,https://play.tvcf.co.kr/870685
정보통신,인터넷통신서비스,DIGICO KT,AI비서팩_네일,2022.05.09,https://play.tvcf.co.kr/870684
정보통신,인터넷통신서비스,디즈니플러스,키스 식스 센스,2022.05.06,https://play.tvcf.co.kr/870471
정보통신,인터넷통신서비스,KT,[키즈랜드 캠핑] 우리 아이에게 따뜻한 추억을 선물하고 싶다면? 키즈랜드 캠핑!,2022.05.03,https://play.tvcf.co.kr/869897
정보통신,인터넷통신서비스,KT olleh TV 키즈랜드,"[쓸모네가족] 약은 약사에게, 아이는 박사에게 (30초 ver.)",2022.03.28,https://play.tvcf.co.kr/865257
정보통신,인터넷통신서비스,KT olleh TV 키즈랜드,"[쓸모네가족] 약은 약사에게, 아이는 박사에게 (60초 ver.)",2022.03.28,https://play.tvcf.co.kr/865256
정보통신,인터넷통신서비스,KT olleh TV 키즈랜드,"[쓸모네가족] 약은 약사에게, 아이는 박사에게 (Full ver.)",2022.03.28,https://play.tvcf.co.kr/865255
정보통신,인터넷통신서비스,넷플릭스,야차,2022.03.27,https://play.tvcf.co.kr/865263
정보통신,인터넷통신서비스,디즈니플러스,사운드트랙 #1,2022.03.21,https://play.tvcf.co.kr/863875
정보통신,인터넷통신서비스,애플TV 플러스,파친코,2022.03.20,https://play.tvcf.co.kr/864564
정보통신,인터넷통신서비스,애플TV 플러스,우린 폭망했다,2022.03.13,https://play.tvcf.co.kr/863825
정보통신,인터넷통신서비스,디즈니플러스,문나이트,2022.03.10,https://play.tvcf.co.kr/863554
정보통신,인터넷통신서비스,애플TV 플러스,절찬 스트리밍 중,2022.02.27,https://play.tvcf.co.kr/861789
정보통신,인터넷통신서비스,DIGICO KT,AI 고객센터_데이터,2022.02.21,https://play.tvcf.co.kr/860938
정보통신,인터넷통신서비스,DIGICO KT 안심 인터넷,아이의 인터넷 사용시간 관리가 고민이시라면?,2022.02.15,https://play.tvcf.co.kr/860353
정보통신,인터넷통신서비스,DIGICO KT 안심 인터넷,요즘 인터넷 급 고민되는 순간,2022.02.15,https://play.tvcf.co.kr/860352
정보통신,인터넷통신서비스,넷플릭스,소년심판,2022.02.13,https://play.tvcf.co.kr/860160
정보통신,인터넷통신서비스,DIGICO KT,AI 케어로봇,2022.02.07,https://play.tvcf.co.kr/859352
정보통신,인터넷통신서비스,DIGICO KT,AI 고객센터,2022.02.07,https://play.tvcf.co.kr/859350
정보통신,인터넷통신서비스,DIGICO KT,AI 케어로봇_긴급상황 알림기능,2022.02.07,https://play.tvcf.co.kr/859349
정보통신,인터넷통신서비스,DIGICO KT,AI통화비서 분신아,2022.01.28,https://play.tvcf.co.kr/858472
정보통신,인터넷통신서비스,디즈니플러스,그리드,2022.01.28,https://play.tvcf.co.kr/858457
정보통신,인터넷통신서비스,디즈니플러스,아파트 이웃들이 수상해,2022.01.26,https://play.tvcf.co.kr/858353
정보통신,인터넷통신서비스,DIGICO KT,KT AI 서빙로봇,2022.01.26,https://play.tvcf.co.kr/858346
정보통신,인터넷통신서비스,DIGICO KT,KT AI 케어로봇,2022.01.26,https://play.tvcf.co.kr/858345
정보통신,인터넷통신서비스,넷플릭스,지금 우리 학교는,2022.01.25,https://play.tvcf.co.kr/858107
정보통신,인터넷통신서비스,디즈니플러스,너와 나의 경찰수업,2022.01.17,https://play.tvcf.co.kr/857405
정보통신,인터넷통신서비스,DIGICO KT,KT AI 서비스로봇,2021.12.30,https://play.tvcf.co.kr/855326
정보통신,인터넷통신서비스,애플TV 플러스,지금 스트리밍하세요,2021.12.13,https://play.tvcf.co.kr/853637
정보통신,인터넷통신서비스,넷플릭스,고요의 바다,2021.12.12,https://play.tvcf.co.kr/853585
정보통신,인터넷통신서비스,넷플릭스,먹보와 털보,2021.12.06,https://play.tvcf.co.kr/852668
정보통신,인터넷통신서비스,디즈니플러스,나의 이야기는 커지고 있다,2021.12.05,https://play.tvcf.co.kr/852801
정보통신,인터넷통신서비스,DIGICO KT,KT AI 통화비서,2021.12.05,https://play.tvcf.co.kr/852806
정보통신,인터넷통신서비스,디즈니플러스,호크아이,2021.12.02,https://play.tvcf.co.kr/852230
정보통신,인터넷통신서비스,디즈니플러스,로키,2021.11.28,https://play.tvcf.co.kr/851924
정보통신,인터넷통신서비스,KT olleh TV 키즈랜드,[쓸모네가족] 4화. 뽀로로가 왜 거기서 나와,2021.11.22,https://play.tvcf.co.kr/851210
정보통신,인터넷통신서비스,LG유플러스 디즈니플러스,종합,2021.11.18,https://play.tvcf.co.kr/850912
정보통신,인터넷통신서비스,LG유플러스 디즈니플러스,토이스토리4,2021.11.18,https://play.tvcf.co.kr/850911
정보통신,인터넷통신서비스,LG유플러스 디즈니플러스,만달로리안,2021.11.18,https://play.tvcf.co.kr/850910
정보통신,인터넷통신서비스,LG유플러스 디즈니플러스,가디언즈오브갤럭시2,2021.11.18,https://play.tvcf.co.kr/850909
정보통신,인터넷통신서비스,LG유플러스 디즈니플러스,겨울왕국2,2021.11.18,https://play.tvcf.co.kr/850908
정보통신,인터넷통신서비스,LG유플러스 디즈니플러스,데드풀,2021.11.18,https://play.tvcf.co.kr/850907
정보통신,인터넷통신서비스,LG유플러스 디즈니플러스,종합,2021.11.18,https://play.tvcf.co.kr/850906
정보통신,인터넷통신서비스,KT 디즈니플러스,사직,2021.11.15,https://play.tvcf.co.kr/850308
정보통신,인터넷통신서비스,디즈니플러스,마블_로키,2021.11.14,https://play.tvcf.co.kr/850255
정보통신,인터넷통신서비스,KT 디즈니플러스,조계사,2021.11.14,https://play.tvcf.co.kr/850264
정보통신,인터넷통신서비스,KT 디즈니플러스,상암,2021.11.14,https://play.tvcf.co.kr/850254
정보통신,인터넷통신서비스,LG유플러스 디즈니플러스,가족,2021.11.14,https://play.tvcf.co.kr/850252
정보통신,인터넷통신서비스,LG유플러스 디즈니플러스,1인가구,2021.11.14,https://play.tvcf.co.kr/850253
정보통신,인터넷통신서비스,LG유플러스 디즈니플러스,2인가구,2021.11.14,https://play.tvcf.co.kr/850256
정보통신,인터넷통신서비스,LG유플러스,일상을 즐겁게 바꿉니다,2021.11.09,https://play.tvcf.co.kr/849627
정보통신,인터넷통신서비스,넷플릭스,레드노티스,2021.11.08,https://play.tvcf.co.kr/849453
정보통신,인터넷통신서비스,애플TV 플러스,애플이 제공하는 새로운 스트리밍 서비스,2021.11.08,https://play.tvcf.co.kr/849278
정보통신,인터넷통신서비스,디즈니플러스,디즈니 D-5,2021.11.08,https://play.tvcf.co.kr/849452
정보통신,인터넷통신서비스,디즈니플러스,스타워즈 D-6,2021.11.08,https://play.tvcf.co.kr/849286
정보통신,인터넷통신서비스,디즈니플러스,픽사 D-7,2021.11.05,https://play.tvcf.co.kr/848970
정보통신,인터넷통신서비스,디즈니플러스,마블 D-8,2021.11.05,https://play.tvcf.co.kr/848962
정보통신,인터넷통신서비스,SK브로드밴드,Apple TV,2021.11.04,https://play.tvcf.co.kr/848736
정보통신,인터넷통신서비스,LG유플러스 아이들나라,백백프로젝트,2021.11.01,https://play.tvcf.co.kr/848157
정보통신,인터넷통신서비스,디즈니플러스,나의 이야기는 커지고 있다,2021.11.01,https://play.tvcf.co.kr/847928
정보통신,인터넷통신서비스,애플TV 플러스,DR.브레인,2021.10.29,https://play.tvcf.co.kr/847835
정보통신,인터넷통신서비스,LG유플러스 아이들나라,백남매의 책 육아,2021.10.26,https://play.tvcf.co.kr/847466
정보통신,인터넷통신서비스,LG유플러스 아이들나라,백남매의 책 육아_백종원,2021.10.26,https://play.tvcf.co.kr/847463
정보통신,인터넷통신서비스,DIGICO KT,AI 케어로봇 [하이킥 2021],2021.10.20,https://play.tvcf.co.kr/846939
정보통신,인터넷통신서비스,DIGICO KT,"KT AI 서빙로봇"" [극한직업 2021]",2021.10.18,https://play.tvcf.co.kr/846665
정보통신,인터넷통신서비스,넷플릭스,마이 네임,2021.10.15,https://play.tvcf.co.kr/844894
정보통신,유무선콘텐츠,핀다,"대출주도권을 당신에게로_대출관리, 이혜민 CEO",2022.08.08,https://play.tvcf.co.kr/882276
정보통신,유무선콘텐츠,카카오톡,카톡 안녕 캠페인_최신버전 업데이트,2022.08.05,https://play.tvcf.co.kr/882285
정보통신,유무선콘텐츠,핀다,"대출주도권을 당신에게로_대출관리, 이혜민 CEO",2022.08.05,https://play.tvcf.co.kr/882275
정보통신,유무선콘텐츠,머스타드,광고 디자인이 망해서 머쓱할 땐? ㅣ머스타드 X 이광수 X 박진주ㅣ ep1. 광고 디자인,2022.08.04,https://play.tvcf.co.kr/882159
정보통신,유무선콘텐츠,머스타드,광고 디자인이 망해서 머쓱할 땐? 15sㅣ머스타드 X 이광수 X 박진주ㅣ ep1. 광고 디자인,2022.08.04,https://play.tvcf.co.kr/882158
정보통신,유무선콘텐츠,머스타드,가게 광고하려다 머쓱할 땐? 15sㅣ머스타드 X 이광수 X 박진주 ㅣ ep2. 매장 광고,2022.08.04,https://play.tvcf.co.kr/882153
정보통신,유무선콘텐츠,머스타드,"광고, 방법을 몰라 머쓱할 땐? 15s ㅣ머스타드 X 이광수 X 박진주 ㅣ ep3. 지하철 광고",2022.08.04,https://play.tvcf.co.kr/882151
정보통신,유무선콘텐츠,머스타드,가게 광고하려다 머쓱할 땐?ㅣ머스타드 X 이광수 X 박진주 ㅣ ep2. 매장 광고,2022.08.04,https://play.tvcf.co.kr/882154
정보통신,유무선콘텐츠,머스타드,"광고, 방법을 몰라 머쓱할 땐? ㅣ머스타드 X 이광수 X 박진주 ㅣ ep3. 지하철 광고",2022.08.04,https://play.tvcf.co.kr/882152
정보통신,유무선콘텐츠,머스타드,사장님을 위한 전방위 광고 솔루션!ㅣ머스타드 X 이광수 X 박진주 ㅣ Full ver.,2022.08.04,https://play.tvcf.co.kr/882150
정보통신,유무선콘텐츠,FLO,FLO 크리에이터 대모집,2022.08.03,https://play.tvcf.co.kr/881918
정보통신,유무선콘텐츠,FLO,FLO 크리에이터 대모집,2022.08.03,https://play.tvcf.co.kr/881917
정보통신,유무선콘텐츠,FLO,FLO 크리에이터 대모집,2022.08.03,https://play.tvcf.co.kr/881914
정보통신,유무선콘텐츠,배달의민족,당첨되면 뭐 먹지_너구리 몰고 배민 골든티켓 찾자,2022.08.03,https://play.tvcf.co.kr/881869
정보통신,유무선콘텐츠,배달의민족,우리 시마 보신 분_너구리 몰고 배민 골든티켓 찾자,2022.08.03,https://play.tvcf.co.kr/881868
정보통신,유무선콘텐츠,배달의민족,형이었어_너구리 몰고 배민 골든티켓 찾자,2022.08.03,https://play.tvcf.co.kr/881867
정보통신,유무선콘텐츠,알바몬,N포세대+머니머니,2022.08.03,https://play.tvcf.co.kr/881875
정보통신,유무선콘텐츠,웨이브,Quick VOD로 가장 빠르게!,2022.08.03,https://play.tvcf.co.kr/881881
정보통신,유무선콘텐츠,알바몬,알바몬 광고 유니버스 2.0,2022.08.02,https://play.tvcf.co.kr/881824
정보통신,유무선콘텐츠,알바몬,알바몬 광고 유니버스 1.0,2022.08.02,https://play.tvcf.co.kr/881681
정보통신,유무선콘텐츠,알바몬,알바몬 광고 유니버스 3.0,2022.08.02,https://play.tvcf.co.kr/881677
정보통신,유무선콘텐츠,공구마켓,"나 혼자 안 산다, 공구마켓에서 같이 산다",2022.08.02,https://play.tvcf.co.kr/881561
정보통신,유무선콘텐츠,공구마켓,"나 혼자 안 산다, 공구마켓에서 같이 산다",2022.08.02,https://play.tvcf.co.kr/881562
정보통신,유무선콘텐츠,TMAP,확인하라! 티맵 안에 운전점수 있다! ? 티맵 운전점수,2022.08.01,https://play.tvcf.co.kr/881551
정보통신,유무선콘텐츠,TMAP,티맵 안에 대리 있다_소주_6s,2022.08.01,https://play.tvcf.co.kr/881552
정보통신,유무선콘텐츠,TMAP,확인하라! 티맵 안에 대리 있다! ? 티맵대리 회식,2022.08.01,https://play.tvcf.co.kr/881550
정보통신,유무선콘텐츠,TMAP,티맵 안에 대리 있다_맥주_6s,2022.08.01,https://play.tvcf.co.kr/881549
정보통신,유무선콘텐츠,TMAP,확인하라! 티맵 안에 대리 있다! ? 티맵대리 친구,2022.08.01,https://play.tvcf.co.kr/881548
정보통신,유무선콘텐츠,TMAP,잡았다 요놈? 잡았다 티맵대리!_포돌이_6s,2022.08.01,https://play.tvcf.co.kr/881547
정보통신,유무선콘텐츠,잔디,성공의 비밀은 잔디빨,2022.07.27,https://play.tvcf.co.kr/880761
정보통신,유무선콘텐츠,잔디,성공의 비밀은 잔디빨,2022.07.27,https://play.tvcf.co.kr/880762
정보통신,유무선콘텐츠,잔디,성공의 비밀은 잔디빨,2022.07.27,https://play.tvcf.co.kr/880760
정보통신,유무선콘텐츠,굿리치,보험은 굿리치 하나로_보험조회,2022.07.26,https://play.tvcf.co.kr/880602
정보통신,유무선콘텐츠,노아의심장,기묘한 모험의 시작_어드밴처 플래닛,2022.07.26,https://play.tvcf.co.kr/880590
정보통신,유무선콘텐츠,굿리치,보험은 굿리치 하나로_보험분석,2022.07.26,https://play.tvcf.co.kr/880591
정보통신,유무선콘텐츠,땡겨요,땡기시조 30s,2022.07.26,https://play.tvcf.co.kr/880588
정보통신,유무선콘텐츠,땡겨요,땡기시조,2022.07.26,https://play.tvcf.co.kr/880572
정보통신,유무선콘텐츠,핀다,대출주도권을 당신에게로,2022.07.24,https://play.tvcf.co.kr/880546
정보통신,유무선콘텐츠,핀다,대출주도권을 당신에게로,2022.07.24,https://play.tvcf.co.kr/880543
정보통신,유무선콘텐츠,닥터다이어리,내가 알아서 해,2022.07.19,https://play.tvcf.co.kr/880023
정보통신,유무선콘텐츠,노아의심장,기묘한 모험의 시작_사전예약,2022.07.19,https://play.tvcf.co.kr/880012
정보통신,유무선콘텐츠,골프존,더 편해진 골프 플랫폼,2022.07.18,https://play.tvcf.co.kr/879840
